Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,Inflation,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Season_Winter,Season_Spring,Season_Monsoon,Season_Autumn,is_festival
2023-12-02,85.83500000000001,70966.0,133.57,160.0,4.95,14.65,0.0,21.15,0.0,12.5,0.35,2,12,5,1,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-03,85.0,87100.0,133.57,160.0,4.95,15.95,0.0,20.45,0.0,11.7,0.0,3,12,6,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-04,85.0,75553.0,133.57,160.0,4.95,13.5,0.0,20.7,0.0,11.3,0.0,4,12,0,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-05,70.83500000000001,89352.0,133.69,160.0,4.95,16.15,0.0,19.4,0.0,13.05,0.0,5,12,1,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-06,66.67,76937.0,133.72,160.0,4.95,15.6,0.0,20.8,0.0,12.975,0.0,6,12,2,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-07,75.0,69525.0,133.63,160.0,4.95,12.7,1.8,19.6,1.7,10.675,0.4,7,12,3,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-08,80.0,65200.0,133.67,160.0,4.95,12.95,0.3,20.6,0.0,10.425,0.1,8,12,4,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-09,80.83500000000001,36625.0,133.72,160.0,4.95,12.8,0.0,19.55,0.0,10.825,0.0,9,12,5,1,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-10,80.0,66468.0,133.72,160.0,4.95,11.7,0.0,17.0,0.0,10.149999999999999,0.1,10,12,6,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-11,75.0,92460.0,133.72,160.0,4.95,12.15,0.4,17.25,0.0,10.15,0.0,11,12,0,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-12,70.0,75689.0,133.74,160.0,4.95,11.4,1.8,16.9,0.0,9.775,1.7999999999999998,12,12,1,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-13,74.16499999999999,76023.0,133.73,160.0,4.95,10.45,1.2,17.95,0.0,8.524999999999999,0.0,13,12,2,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-14,50.0,65918.0,133.75,160.0,4.95,11.5,0.0,17.1,0.0,8.825,0.0,14,12,3,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-15,53.33,81158.0,133.64,157.0,4.95,10.75,0.0,15.95,0.0,9.55,0.0,15,12,4,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-16,55.0,59130.0,133.11,157.0,4.95,11.65,0.0,16.7,0.0,9.7,0.0,16,12,5,1,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-17,70.0,82500.0,133.11,157.0,4.95,12.1,0.0,16.75,0.0,10.6,0.0,17,12,6,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-18,65.0,77209.0,133.11,157.0,4.95,12.55,0.0,16.6,0.0,9.7,0.0,18,12,0,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-19,65.0,85385.0,133.2,157.0,4.95,10.3,0.0,17.2,0.0,9.25,0.0,19,12,1,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-20,65.0,61425.0,133.4,157.0,4.95,12.55,0.0,17.15,0.0,10.025,0.0,20,12,2,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-21,65.0,65258.0,133.38,157.0,4.95,14.45,0.0,17.05,0.0,12.350000000000001,0.0,21,12,3,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-22,55.0,62475.0,133.55,157.0,4.95,13.15,0.0,17.4,0.0,11.525,0.0,22,12,4,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-23,65.83500000000001,54212.0,133.33,157.0,4.95,13.4,0.3,18.8,0.0,11.0,0.0,23,12,5,1,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-24,65.0,60943.0,133.33,157.0,4.95,13.2,0.0,18.3,0.0,10.2,0.25,24,12,6,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-25,65.0,69950.0,133.33,157.0,4.95,12.4,0.0,18.65,0.0,9.45,0.0,25,12,0,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-26,70.83500000000001,72025.0,133.33,157.0,4.95,13.25,0.0,18.35,0.0,9.975,0.0,26,12,1,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-27,65.83500000000001,60982.0,133.42,157.0,4.95,12.4,0.0,17.95,0.0,10.024999999999999,0.0,27,12,2,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-28,60.0,55905.0,133.66,157.0,4.95,11.85,0.0,18.5,0.0,9.725000000000001,0.0,28,12,3,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-29,60.0,81725.0,133.37,157.0,4.95,13.3,0.0,18.4,0.0,10.25,0.0,29,12,4,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-30,60.0,75000.0,133.44,157.0,4.95,13.1,0.1,17.95,0.0,10.475,0.1,30,12,5,1,-2.4492935982947064e-16,1.0,1,0,0,0,0
2023-12-31,60.0,76650.0,133.44,157.0,4.95,12.75,0.0,16.35,0.0,10.475000000000001,0.0,31,12,6,0,-2.4492935982947064e-16,1.0,1,0,0,0,0
2024-01-01,60.0,84095.0,133.44,157.0,5.26,11.6,0.0,15.05,0.0,9.95,0.0,1,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-02,50.0,69950.0,133.49,157.0,5.26,10.25,0.1,14.8,0.0,8.55,0.3,2,1,1,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-03,65.0,80168.0,133.62,157.0,5.26,9.95,0.0,14.7,0.0,8.175,0.05,3,1,2,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-04,55.0,61175.0,133.55,157.0,5.26,11.55,0.2,15.25,0.0,8.55,0.35,4,1,3,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-05,55.0,73795.0,133.48,157.0,5.26,11.95,0.0,15.4,0.0,8.35,0.05,5,1,4,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-06,55.0,77900.0,133.35,157.0,5.26,11.15,0.0,16.85,0.0,8.725,0.0,6,1,5,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-07,55.0,54025.0,133.35,157.0,5.26,11.8,0.0,17.1,0.0,9.275,0.1,7,1,6,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-08,45.0,65150.0,133.35,157.0,5.26,10.35,0.0,16.55,0.0,9.375,0.0,8,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-09,50.0,54400.0,133.33,157.0,5.26,12.1,0.0,15.55,0.0,10.175,0.0,9,1,1,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-10,50.0,67446.0,133.29,157.0,5.26,11.75,0.0,15.55,0.0,9.75,0.0,10,1,2,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-11,50.0,72668.0,133.16,157.0,5.26,10.25,0.0,15.0,0.0,9.274999999999999,0.0,11,1,3,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-12,50.0,68300.0,133.15,157.0,5.26,11.35,0.0,13.7,0.0,9.725000000000001,0.0,12,1,4,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-13,50.0,52626.0,132.98,157.0,5.26,13.0,0.0,13.05,0.0,11.725,0.0,13,1,5,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-14,50.0,60100.0,132.98,157.0,5.26,12.45,0.0,14.05,0.0,10.65,0.0,14,1,6,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-15,50.0,73035.0,132.98,156.0,5.26,13.05,0.1,14.1,0.0,9.325,0.1,15,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-16,52.5,71875.0,132.92,156.0,5.26,11.15,0.6,14.4,0.0,8.350000000000001,0.25,16,1,1,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-17,50.0,33400.0,133.22,156.0,5.26,10.1,1.0,14.6,0.0,7.575,0.1,17,1,2,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-18,50.0,52550.0,133.33,156.0,5.26,8.6,0.0,14.35,0.0,7.4,0.75,18,1,3,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-19,55.0,67902.0,133.3,156.0,5.26,9.15,0.0,14.55,0.0,6.925,0.0,19,1,4,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-20,55.0,64878.0,133.21,156.0,5.26,9.1,0.0,13.9,0.0,7.625,0.0,20,1,5,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-21,55.0,93725.0,133.21,156.0,5.26,10.2,0.0,12.5,0.0,7.1,0.0,21,1,6,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-22,55.0,69000.0,133.21,156.0,5.26,10.45,0.0,11.65,0.0,6.75,0.0,22,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-23,55.0,66500.0,133.21,156.0,5.26,10.25,0.8,13.5,0.0,8.2,0.0,23,1,1,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-24,55.0,44525.0,133.35,156.0,5.26,9.75,1.9,12.85,0.0,6.925000000000001,0.55,24,1,2,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-25,60.0,63750.0,133.3,156.0,5.26,9.45,0.4,13.3,0.0,6.875,0.0,25,1,3,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-26,60.0,64050.0,133.29,156.0,5.26,10.2,0.0,13.2,0.0,7.325,0.3,26,1,4,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-27,60.0,66725.0,133.29,156.0,5.26,10.7,0.0,12.5,0.0,6.65,0.0,27,1,5,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-28,65.0,71659.0,133.29,156.0,5.26,10.0,0.0,13.2,0.0,7.875,0.0,28,1,6,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-29,70.0,79825.0,133.29,156.0,5.26,10.9,0.0,14.1,0.0,8.35,0.4,29,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-30,70.0,51475.0,133.32,156.0,5.26,10.2,2.5,14.4,0.0,7.325,0.3,30,1,1,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-01-31,70.0,72176.0,133.28,158.0,5.26,11.05,0.2,15.45,0.0,8.475,0.25,31,1,2,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0
2024-02-01,60.0,68575.0,133.18,158.0,5.01,9.25,0.0,15.95,0.0,7.125,0.1,1,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-02,70.0,68225.0,133.05,158.0,5.01,11.15,0.0,16.25,0.0,8.975,0.05,2,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-03,70.0,82225.0,132.98,158.0,5.01,11.65,0.0,14.55,0.0,8.475,0.0,3,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-04,70.0,62983.0,132.98,158.0,5.01,10.0,1.9,16.35,0.0,7.725,1.5999999999999999,4,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-05,70.0,78652.0,132.98,158.0,5.01,11.05,0.0,17.35,0.0,9.15,0.45,5,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-06,70.0,81725.0,133.2,158.0,5.01,10.55,0.0,15.95,0.0,9.125,0.0,6,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-08,85.0,62600.0,133.06,158.0,5.01,10.2,0.0,13.95,0.0,9.100000000000001,0.0,8,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-09,75.0,76500.0,133.04,158.0,5.01,10.0,0.0,14.8,0.0,8.225,0.0,9,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-10,80.0,87440.0,133.16,158.0,5.01,12.7,0.0,16.4,0.0,10.925,0.0,10,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-11,75.0,109550.0,133.16,158.0,5.01,13.5,1.1,17.4,0.0,10.825,0.0,11,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-12,75.0,101775.0,133.16,158.0,5.01,14.15,0.0,17.45,0.0,10.875,0.0,12,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-13,80.0,85000.0,133.11,158.0,5.01,14.05,0.0,17.1,0.0,11.275,0.0,13,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-14,70.0,80700.0,133.11,158.0,5.01,13.15,0.2,17.55,0.0,10.425,0.5,14,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-15,70.0,58400.0,133.16,160.0,5.01,13.85,0.0,18.45,0.0,11.3,0.0,15,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-16,70.0,61440.0,133.18,160.0,5.01,14.4,0.0,18.35,0.0,11.475,0.0,16,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-17,60.835,57975.0,133.13,160.0,5.01,14.25,0.0,19.15,0.0,11.175,0.05,17,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-18,60.0,92175.0,133.13,160.0,5.01,14.3,0.0,17.45,0.0,11.875,0.0,18,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-19,60.0,73925.0,133.13,160.0,5.01,13.85,0.0,18.45,0.0,12.325,0.0,19,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-20,65.0,51200.0,133.13,160.0,5.01,15.85,0.6,20.0,0.0,12.775,0.2,20,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-21,60.0,91950.0,133.05,160.0,5.01,13.65,1.0,20.85,0.1,11.725,1.0,21,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-22,60.0,63335.0,133.06,160.0,5.01,12.6,2.5,20.2,0.7,10.95,1.55,22,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-23,60.0,56125.0,132.85,160.0,5.01,11.0,0.0,18.6,0.0,9.45,0.75,23,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-24,60.0,61008.0,133.01,160.0,5.01,12.0,0.0,17.6,0.0,8.774999999999999,0.75,24,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-25,60.0,68050.0,133.01,160.0,5.01,11.7,0.0,17.45,0.0,9.675,0.0,25,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-26,60.0,54500.0,133.01,160.0,5.01,13.1,0.0,17.4,0.0,10.375,0.0,26,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-27,60.0,72325.0,132.93,160.0,5.01,14.8,0.0,17.7,0.0,11.725,0.0,27,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-28,60.0,71540.0,132.94,160.0,5.01,15.35,0.0,19.1,0.0,12.3,0.0,28,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-02-29,60.0,62250.0,132.98,160.0,5.01,14.2,0.0,19.9,0.0,12.675,0.0,29,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0
2024-03-01,60.0,72575.0,132.97,160.0,4.82,15.95,0.0,19.5,0.0,12.75,0.0,1,3,4,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-02,60.0,55011.0,132.95,160.0,4.82,15.9,0.8,21.55,0.0,13.225000000000001,1.95,2,3,5,1,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-04,60.0,16500.0,132.95,160.0,4.82,14.45,2.5,21.75,2.5,12.925,0.3,4,3,0,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-05,60.0,70408.0,132.93,160.0,4.82,16.4,0.0,21.6,0.0,12.475000000000001,0.0,5,3,1,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-06,60.0,82750.0,132.94,160.0,4.82,16.35,0.0,19.75,0.0,13.5,0.05,6,3,2,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-07,70.0,79245.0,132.82,160.0,4.82,16.1,7.5,19.15,0.0,13.725000000000001,0.0,7,3,3,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-08,70.0,84800.0,132.76,160.0,4.82,16.0,0.0,19.95,0.0,12.85,0.6,8,3,4,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-09,65.0,64925.0,132.76,160.0,4.82,16.35,0.0,20.0,0.0,13.1,0.05,9,3,5,1,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-10,65.0,63600.0,132.76,160.0,4.82,16.75,0.0,20.55,0.0,13.875,0.0,10,3,6,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-11,65.0,58500.0,132.76,160.0,4.82,16.5,0.0,22.45,0.0,15.175,0.15,11,3,0,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-12,60.0,69825.0,132.72,160.0,4.82,17.85,0.0,22.65,0.0,15.875,0.0,12,3,1,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-13,55.0,75875.0,132.74,160.0,4.82,18.2,0.1,22.85,0.0,15.15,0.15,13,3,2,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-14,70.0,62775.0,132.89,160.0,4.82,18.1,0.5,22.7,0.0,15.1,0.9,14,3,3,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-15,60.0,79990.0,132.82,158.0,4.82,18.65,0.0,23.3,0.0,15.425,0.0,15,3,4,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-16,60.0,63255.0,132.91,158.0,4.82,17.95,0.0,23.05,0.0,14.850000000000001,0.0,16,3,5,1,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-17,60.0,83950.0,132.91,158.0,4.82,16.75,0.0,23.05,0.0,15.125,0.0,17,3,6,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-18,60.0,71425.0,132.91,158.0,4.82,17.9,0.0,23.55,0.0,15.675,0.0,18,3,0,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-19,60.0,77020.0,132.96,158.0,4.82,17.75,0.0,25.05,0.0,15.525,0.0,19,3,1,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-20,60.0,75875.0,133.16,158.0,4.82,15.25,4.5,20.75,11.5,12.399999999999999,6.050000000000001,20,3,2,0,1.0,6.123233995736766e-17,0,1,0,0,1
2024-03-21,75.0,55485.0,133.36,158.0,4.82,15.55,4.9,20.6,20.2,13.65,5.4,21,3,3,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-22,75.0,75275.0,133.34,158.0,4.82,15.0,1.6,20.9,0.0,13.725,2.45,22,3,4,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-23,86.67,103825.0,133.79,158.0,4.82,15.8,16.7,21.6,1.3,13.899999999999999,3.1500000000000004,23,3,5,1,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-24,75.0,75700.0,133.79,158.0,4.82,16.7,2.8,23.3,0.2,14.55,2.15,24,3,6,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-25,76.67,143100.0,133.79,158.0,4.82,15.65,0.4,23.95,0.0,14.524999999999999,1.35,25,3,0,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-26,70.0,97900.0,133.79,158.0,4.82,17.4,1.6,24.3,0.2,15.625,1.75,26,3,1,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-27,65.0,81525.0,133.56,158.0,4.82,17.1,2.0,24.35,0.0,15.275,6.25,27,3,2,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-28,75.0,81500.0,133.7,158.0,4.82,17.9,4.2,25.2,0.0,16.425,2.8,28,3,3,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-29,75.0,82599.0,133.75,158.0,4.82,18.15,2.9,25.75,0.0,16.825,1.8,29,3,4,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-30,75.83500000000001,78025.0,133.75,158.0,4.82,18.7,1.2,26.75,0.0,17.025,3.3,30,3,5,1,1.0,6.123233995736766e-17,0,1,0,0,0
2024-03-31,75.0,96980.0,133.75,158.0,4.82,19.9,0.3,26.85,0.1,18.25,0.2,31,3,6,0,1.0,6.123233995736766e-17,0,1,0,0,0
2024-04-01,75.0,128450.0,133.75,158.0,4.61,19.75,0.0,26.55,0.0,17.95,0.0,1,4,0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-02,65.0,110935.0,133.75,158.0,4.61,21.25,0.0,24.8,0.0,18.5,0.0,2,4,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-03,75.0,132200.0,133.72,158.0,4.61,21.05,0.0,25.2,0.0,18.575000000000003,0.0,3,4,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-04,65.0,137675.0,133.8,158.0,4.61,21.7,0.0,26.05,0.0,19.4,0.85,4,4,3,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-05,65.0,115928.0,133.81,158.0,4.61,21.45,0.4,28.05,0.0,19.725,0.1,5,4,4,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-06,76.67,111505.0,133.58,158.0,4.61,22.15,0.2,27.15,0.0,20.0,0.9500000000000001,6,4,5,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-07,73.75,122924.0,133.58,158.0,4.61,21.25,0.2,26.85,0.0,18.875,0.15,7,4,6,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-08,75.0,171375.0,133.58,158.0,4.61,20.25,0.0,25.95,0.0,18.825000000000003,0.0,8,4,0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-09,75.0,120350.0,133.61,158.0,4.61,20.15,0.0,25.85,0.0,17.525,0.7,9,4,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-10,66.67,96950.0,133.61,158.0,4.61,21.35,0.0,25.45,0.0,17.85,0.15,10,4,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-11,65.0,99006.0,133.4,158.0,4.61,21.0,0.4,27.3,0.0,18.6,0.1,11,4,3,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-12,70.0,113720.0,133.4,158.0,4.61,20.35,0.0,26.25,0.1,18.525,0.05,12,4,4,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-13,75.0,92315.0,133.77,158.0,4.61,22.05,0.0,27.85,0.0,19.075000000000003,0.6,13,4,5,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-14,75.0,125225.0,133.77,158.0,4.61,22.0,0.0,28.6,0.0,19.675,0.05,14,4,6,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-15,65.0,66873.0,133.77,158.0,4.61,23.45,0.0,29.15,0.0,20.025,0.0,15,4,0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-16,65.0,125052.0,133.83,161.0,4.61,23.85,0.0,29.25,0.0,21.125,1.35,16,4,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-17,65.0,123360.0,133.96,161.0,4.61,22.05,0.1,28.8,0.0,20.65,0.45,17,4,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-18,65.0,131050.0,133.96,161.0,4.61,23.45,0.1,27.75,0.0,20.175,0.4,18,4,3,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-19,65.0,94250.0,133.97,161.0,4.61,22.6,0.0,28.85,0.0,20.975,0.2,19,4,4,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-20,65.0,92075.0,133.86,161.0,4.61,23.8,0.0,30.8,0.0,21.5,0.0,20,4,5,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,1
2024-04-21,65.0,150036.0,133.86,161.0,4.61,24.65,0.0,30.25,0.0,21.424999999999997,0.0,21,4,6,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-22,60.0,109600.0,133.86,161.0,4.61,24.95,0.0,31.1,0.0,22.575,0.0,22,4,0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-23,65.0,107075.0,133.69,161.0,4.61,23.9,0.0,30.5,0.0,20.8,0.2,23,4,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-24,65.0,78575.0,133.66,161.0,4.61,23.85,0.0,29.55,0.0,20.799999999999997,0.15,24,4,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-25,76.67,103606.0,133.62,161.0,4.61,24.4,0.0,29.0,0.0,21.325,0.15,25,4,3,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-26,76.67,105091.0,133.61,161.0,4.61,24.15,0.0,29.25,0.0,21.775,0.0,26,4,4,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-27,65.0,95510.0,133.65,161.0,4.61,24.35,0.0,30.65,0.0,22.875,0.0,27,4,5,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-28,55.0,95225.0,133.65,161.0,4.61,24.0,0.0,30.05,0.0,22.45,0.0,28,4,6,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-29,55.0,126550.0,133.65,161.0,4.61,24.5,0.0,30.9,0.0,22.475,0.0,29,4,0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-04-30,55.0,123775.0,133.86,159.0,4.61,25.5,0.0,31.95,0.0,22.5,0.0,30,4,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0
2024-05-01,55.0,85750.0,133.79,159.0,4.4,24.05,0.0,30.7,0.0,23.2,0.0,1,5,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2024-05-02,65.0,65951.0,133.79,159.0,4.4,22.85,0.0,29.25,0.0,19.725,0.0,2,5,3,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2024-05-03,50.0,110100.0,133.86,159.0,4.4,24.2,0.0,28.6,0.0,20.9,0.0,3,5,4,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2024-05-04,51.25,121295.0,133.78,159.0,4.4,23.75,0.0,30.55,0.0,21.9,0.0,4,5,5,1,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2024-05-05,55.0,77150.0,133.78,159.0,4.4,22.9,0.0,30.05,0.0,21.125,0.05,5,5,6,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2024-05-06,50.0,105138.0,133.78,159.0,4.4,24.1,0.3,29.6,1.1,21.75,2.15,6,5,0,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2024-05-07,65.0,85300.0,133.89,159.0,4.4,20.7,13.1,28.85,12.5,18.225,8.15,7,5,1,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
